time_ns,ax,ay,az,wx,wy,wz
1765227821338879941,-6.484,2.18,0.085,0.22222,-0.120637,0.044042
1765227821363680235,-11.748,-6.477,-9.463,-0.42988,0.223467,-0.277269
1765227821388443612,-2.235,0.487,-0.359,-0.161136,-0.151792,0.086226
1765227821413167947,4.306,-7.662,-8.06,0.344448,-0.408553,0.312004
1765227821438555991,-0.672,2.019,0.132,-0.604944,-0.46064,-0.172124
1765227821463380826,-16.702,1.183,-16.923,-1.45839,-0.042446,0.295814
1765227821488112869,-8.054,-10.088,-10.175,-0.367625,0.606485,-0.250001
1765227821512838371,-13.53,-4.464,-3.27,0.193345,0.03354,0.088425
1765227821537796581,-13.988,-12.084,-14.43,-1.001103,0.177627,0.000766
1765227821562706375,-8.544,-5.06,-2.133,0.378835,0.007705,-0.283242
1765227821587785252,-10.432,-2.173,-1.874,0.714872,-0.121066,-0.288014
1765227821612782629,-14.486,-5.51,-6.487,0.329003,-0.198576,0.247438
1765227821637760798,-6.536,0.221,3.352,0.182402,-0.193005,-0.03001
1765227821663120968,-13.808,-7.024,-10.227,0.580358,0.16483,0.51055
1765227821688721846,-4.085,0.688,-1.521,0.533074,0.078902,0.031388
1765227821713358556,-5.972,-4.087,-2.456,-0.005512,0.028079,0.15176
1765227821737822765,-7.945,-8.117,-13.946,-0.468739,0.216491,-0.194422
1765227821763054851,-7.252,-2.658,-0.282,0.259818,-0.138876,-0.092041
1765227821788422270,-9.529,-4.027,8.849,-0.925176,-0.152211,0.474456
1765227821814447816,2.043,1.911,8.802,1.112032,-0.388193,-0.701154
1765227821838967317,-11.019,1.236,3.506,0.107639,-0.195104,-0.08852
1765227821863676610,-2.921,-0.862,-4.455,-1.010531,0.357048,0.053836
1765227821889095363,-13.339,-3.042,-2.825,0.132556,-0.010221,0.370908
1765227821913865907,-6.425,0.547,-4.197,0.156746,0.001798,-0.209643
1765227821938468075,-14.8,-6.698,-20.819,0.824431,-0.137888,0.43673
1765227821963931994,-9.123,-5.623,-6.739,0.372509,0.364315,-0.212652
1765227821988371495,-10.807,-4.055,-3.012,0.034006,-0.23946,0.029116
1765227822013836040,-6.501,-5.908,0.83,-0.250907,-0.050398,0.067565
1765227822038856042,-10.36,-11.711,-8.044,-0.412818,0.344252,0.540061
1765227822063443210,-10.432,-7.666,0.086,0.360654,0.180363,0.099002
1765227822088545546,-6.688,-2.747,2.441,0.743034,-0.137348,-0.134382
1765227822114064299,-9.072,-2.455,-3.153,-0.094414,-0.073429,-0.136027
1765227822138397967,-12.243,-4.665,-3.238,-0.280488,-0.239187,0.376514
1765227822163602302,-9.405,-11.5,-13.209,-0.662372,-0.051909,-0.028847
1765227822188306346,-10.082,-4.762,-14.543,0.961669,-0.278235,-0.073313
1765227822213165556,-5.406,-2.431,-9.832,-0.084476,0.154797,-0.02393
1765227822238536100,-3.395,3.277,5.225,0.396976,-0.493551,0.027071
1765227822263279435,-10.813,-5.529,-4.153,-0.468429,0.01,-0.206403
1765227822288808980,-5.005,-1.914,-6.123,0.121848,-0.012267,0.240742
1765227822312923189,-14.689,-5.766,-10.371,-0.663054,0.050226,-0.099184
1765227822338075733,-12.482,-7.498,-4.215,-0.191871,0.143298,0.323579
1765227822363266652,-7.644,-0.843,-5.031,0.906212,0.222379,0.034324
1765227822388242154,-6.995,-1.849,-1.885,1.021867,0.016298,0.268236
1765227822413316490,-1.629,-6.57,-9.643,0.355688,-0.193032,0.193747
1765227822437771158,-8.072,1.699,2.533,0.030243,0.031265,-0.172379
1765227822463223161,-9.053,-7.376,-5.958,0.381037,0.091798,0.04376
1765227822488255788,-12.484,-2.115,-7.068,-0.096577,0.20118,-0.073629
1765227822513324165,-7.188,-5.471,-2.443,0.14437,0.220801,-0.039772
1765227822537981583,-2.945,-2.215,6.372,-1.925625,0.100665,-0.417117
1765227822563541628,-11.431,-9.315,-9.302,0.256278,0.23933,-0.021091
1765227822588018963,-10.609,-0.355,-1.139,0.438521,0.182314,0.048449
1765227822613425549,-7.888,-4.976,-1.177,0.286556,-0.016028,-0.027216
1765227822639141094,-9.427,-9.552,-3.715,0.307019,0.116729,0.337787
1765227822663874304,-6.876,-3.913,-1.703,0.078315,0.146919,0.284612
1765227822688003721,-7.302,-2.375,1.069,-0.256189,0.150401,-0.197558
1765227822714380434,-17.144,-8.381,-8.165,-0.56481,0.362858,-0.11721
1765227822738839060,-16.897,-13.273,-4.699,-0.452021,0.405903,0.125686
1765227822763506437,-12.36,-10.824,-7.793,-0.639501,0.183431,0.184978
1765227822789247773,-7.469,-2.356,6.291,-0.733255,0.200318,-0.500092
1765227822813262065,-6.974,-2.393,-2.986,0.296651,-0.092178,0.044907
1765227822838590985,-4.105,-2.949,-0.813,-0.49949,-0.030666,-0.034631
1765227822864115905,-0.712,4.256,-5.153,0.41741,-0.137621,0.091151
1765227822888261572,-10.941,-9.172,3.103,-1.063787,0.119597,0.332875
1765227822913151157,-3.063,-2.255,2.212,0.524565,-0.084835,-0.128459
1765227822938388951,-34.713,-4.341,-20.96,0.084457,0.832711,0.004227
1765227822963163161,-3.95,-22.846,-10.357,-1.371496,0.282421,0.805311
1765227822988370206,-6.945,-8.869,-28.056,1.026269,0.004995,0.15657
1765227823013317791,-10.932,-13.899,-7.057,-1.022755,0.212597,-0.182251
1765227823038230460,-9.9,-10.309,-17.234,0.216955,-0.015708,0.272256
1765227823063546337,-12.303,-1.895,-9.073,0.226813,0.102342,-0.283745
1765227823088437464,-11.765,-2.516,1.34,-0.175024,0.040288,-0.156622
1765227823113336383,-9.505,-9.105,-6.663,-0.241359,0.058538,0.266913
1765227823137994801,-10.028,0.236,-9.662,0.579053,0.339948,-0.188056
1765227823162649886,-7.042,-10.254,-0.759,-1.260315,0.026971,-0.035854
1765227823187681097,-12.283,-6.19,-7.524,-0.087128,0.032091,-0.031516
1765227823212659015,-5.815,-4.008,-1.838,-0.210023,-0.028613,-0.034768
1765227823237947643,-3.902,-2.079,-4.617,-0.505145,0.241931,-0.082946
1765227823262683145,-4.927,-2.334,11.713,0.577412,-0.399705,-0.288222
1765227823287614022,-10.622,-7.507,-16.668,-0.710476,0.230573,0.073194
1765227823312606857,-7.559,-9.595,-2.954,-0.476315,0.404663,-0.247278
1765227823338292652,-1.908,-5.121,-12.845,1.212095,-0.410196,0.530276
1765227823363681447,-6.181,-2.977,-5.559,0.166994,-0.338752,0.241854
1765227823388309490,-1.013,-1.74,-2.454,0.375161,-0.084189,0.089429
1765227823413337701,-2.739,-0.991,-6.203,0.15343,-0.260564,-0.018709
1765227823437307284,-11.163,-4.012,-8.635,0.015244,0.060831,0.117043
1765227823463239413,-7.886,-2.637,6.746,-0.78877,0.147587,-0.302361
1765227823488208707,-4.401,-4.993,-13.162,0.942571,-0.211112,0.415546
1765227823513286876,-12.879,-2.737,-7.295,-1.293778,0.124404,-0.249605
1765227823538640587,-12.63,-6.742,-4.842,-0.721536,0.192774,-0.20307
1765227823563438755,-4.043,-0.516,-1.859,0.01558,-0.053854,-0.018213
1765227823588299507,1.426,1.241,-3.652,0.402488,-0.785523,-0.241828
1765227823613484510,0.323,4.364,-6.72,1.025032,-0.55223,0.155859
1765227823639009721,-4.621,2.46,-0.459,0.705861,0.065662,-0.030802
1765227823663227639,-2.378,-1.863,2.476,0.605782,-0.414387,0.295659
1765227823689397101,-2.419,-11.9,-16.222,-0.679847,-0.337645,0.051809
1765227823713349435,-9.127,-3.087,-2.874,-0.648591,-0.248935,0.208858
1765227823739007438,-9.174,-0.901,-4.413,0.51201,-0.035663,-0.118736
1765227823763448648,-9.257,-3.814,-6.236,0.014268,-0.148028,-0.031242
1765227823788272399,-10.778,-5.36,-4.679,-1.103846,-0.234488,-0.240457
1765227823814177487,-7.275,-7.072,-4.929,-0.223329,1.3e-05,-0.059811
1765227823838010945,-5.187,-0.485,4.734,-0.552255,-0.137907,-0.245565
1765227823863188072,-6.078,0.036,1.624,-0.04358,-0.344325,0.22841
1765227823888296866,-8.837,-3.289,-8.375,-0.503443,-0.23324,-0.044303
1765227823913020826,-5.815,0.911,0.157,-0.380519,-0.014071,-0.284872
1765227823939225247,-5.856,-3.069,-6.961,0.124259,-0.272921,0.360252
1765227823962888206,-5.059,-1.105,1.365,-0.540685,0.163927,-0.425298
1765227823988666626,-6.522,-3.179,-4.449,-0.237701,-0.046731,0.047707
1765227824013452003,-9.108,-0.99,-1.306,0.329444,0.049053,0.238645
1765227824038150129,-12.752,-2.93,-5.174,0.357648,0.010433,-0.041801
1765227824063168881,-10.121,-4.388,-5.546,0.027288,-0.21227,-0.258783
1765227824087620258,-6.813,-2.863,-6.534,0.183661,-0.282892,-0.304374
1765227824113921137,-7.071,-0.769,-5.106,0.350985,-0.142169,-0.032649
1765227824138024596,-8.35,-5.144,-6.709,-0.016881,-0.360223,-0.014292
1765227824163532599,-6.301,-3.625,-7.107,0.256358,-0.235855,-0.127173
1765227824188345434,-5.704,-1.987,-3.389,0.097081,-0.23531,-0.089614
1765227824213595562,-9.628,-4.268,-4.079,0.117762,-0.049894,0.310548
1765227824238817648,-7.909,-3.86,-4.65,0.008178,0.301543,0.117983
1765227824264486818,-6.038,-5.48,-0.169,0.355497,0.597131,0.270225
1765227824288390193,-10.115,-4.868,-4.852,0.241432,0.659498,0.403952
1765227824313663487,-5.435,-1.837,-4.597,0.510627,0.855383,0.432983
1765227824338218322,-9.962,-12.745,0.505,0.417302,1.684566,1.792438
1765227824363491450,-14.01,-6.806,9.968,-0.542541,-0.403538,-0.848836
1765227824389154120,-3.609,-3.297,6.942,0.077315,0.068122,-0.328478
1765227824413110245,-1.195,9.626,-8.835,1.755973,-0.134335,0.04123
1765227824438474790,-5.465,0.917,-7.224,-0.335116,-0.355481,-0.126634
1765227824463136625,-7.738,-9.277,-3.529,-0.08435,0.030244,-0.356274
1765227824488420002,-7.68,-1.58,-5.282,1.000763,-0.158902,0.329583
1765227824513512671,-7.391,-1.598,-2.069,-0.105934,-0.038246,-0.090486
1765227824538150423,-6.5,-3.128,-3.726,0.624845,0.008185,0.260929
1765227824563099675,-9.432,-3.032,-4.392,-0.248108,0.089633,-0.029478
1765227824588056094,-6.359,-2.559,-4.802,-0.085734,-0.053437,0.091471
1765227824613017012,-6.544,-1.832,-7.648,-0.321217,0.038087,-0.081447
1765227824638370390,-6.368,-0.886,-1.423,0.520011,0.004339,0.086379
1765227824663213976,-5.905,-2.976,-4.106,0.111434,0.110214,0.088938
1765227824688676979,-10.347,-3.69,-3.029,0.19424,0.013097,0.114478
1765227824713355647,-7.414,-6.543,-5.848,0.135812,-0.081712,0.125217
1765227824738978942,-10.147,-2.326,-6.292,0.13754,-0.140863,0.064988
1765227824762954692,-14.107,-5.039,-5.452,-0.214884,-0.048317,0.025459
1765227824788627821,-8.532,-5.962,-9.152,-0.121014,0.183278,-0.131499
1765227824813407114,-9.062,-3.511,-7.12,-0.11513,0.078415,0.032013
1765227824838250449,-8.202,-6.753,-1.67,-0.575525,0.251941,0.027742
1765227824863039034,-6.529,-7.17,-10.854,-0.040252,0.015187,-0.089209
1765227824887669578,-10.994,-2.669,-5.298,0.131171,-0.073044,-0.050971
1765227824914082416,-7.977,-3.673,-5.018,-0.32432,0.03618,0.047376
1765227824938467292,-3.778,-1.762,-2.095,-0.016585,-0.003864,-0.006058
1765227824963801336,-5.611,-5.227,-2.771,-0.362504,0.092675,0.142475
1765227824989415256,-9.951,-3.895,-3.038,-0.288386,0.062945,-0.054152
1765227825013594548,-9.142,-2.781,-6.43,-0.468137,0.188554,-0.310959
1765227825039129052,-6.104,-4.667,-8.326,-0.306847,-0.148337,-0.194364
1765227825064148887,-6.65,-1.33,-0.654,0.674089,-0.142898,0.17545
1765227825088886806,-8.295,-4.505,-5.016,-0.214353,-0.078673,0.000366
1765227825113872766,-5.053,-8.08,-5.221,-0.309607,0.031642,0.122031
1765227825138725018,-6.843,-2.415,-3.424,0.535052,0.094985,-0.50684
1765227825163534353,-0.386,-3.988,-0.879,0.015362,-0.062026,0.12502
1765227825189323274,-4.291,2.586,0.46,-0.115342,0.162082,-0.1699
1765227825213347274,-4.317,1.464,-2.606,0.04045,-0.384518,0.030275
1765227825239521945,-9.589,-3.665,-8.961,-0.573531,-0.084277,-0.024602
1765227825263358778,-11.6,-5.623,-6.409,-0.182414,0.415469,0.058978
1765227825288687198,-12.063,-4.959,-7.163,-0.291316,0.078337,-0.113877
1765227825314120118,-7.943,-6.726,-7.045,0.098192,-0.09742,0.123389
1765227825338673119,-4.718,1.2,-3.667,0.605505,-0.008102,-0.035577
1765227825363578579,-6.482,0.579,-1.129,0.349326,0.14635,0.038377
1765227825388175706,-4.045,-4.616,1.381,0.95171,-0.290237,-0.107275
1765227825413292625,-2.506,-2.02,-2.654,-0.264901,-0.003331,0.245186
1765227825438917337,-2.769,-0.856,1.709,-0.086565,-0.047561,-0.158459
1765227825463160004,-6.799,-3.738,-4.349,-0.551416,-0.029733,-0.328833
1765227825488835549,-10.653,-5.601,-5.745,0.141299,0.019497,0.162189
1765227825513051592,-13.57,-3.689,-1.479,0.455639,0.14958,0.148786
1765227825538174677,-18.137,-10.78,-11.314,-0.861802,0.263479,0.330459
1765227825563187221,-7.282,-5.665,-11.083,0.452102,0.396798,-0.083591
1765227825587962431,-7.696,-1.126,-1.622,-0.296643,-0.20419,-0.01518
1765227825614170519,-13.019,-8.231,-2.41,-0.421628,-0.127352,0.405733
1765227825638106269,-6.151,-2.399,-9.789,0.516816,-0.008302,-0.210632
1765227825664089982,-11.336,-6.459,-10.543,0.567992,-0.277216,0.169819
1765227825688433274,-4.4,-0.098,-6.155,0.430937,-0.076018,0.177222
1765227825714083320,-5.059,-1.632,3.182,-0.163678,-0.038078,-0.035226
1765227825738090778,-9.845,-11.212,-8.126,-0.202897,0.059925,0.160071
1765227825763507906,-5.574,-3.656,-6.913,-0.539438,-0.16363,0.012867
1765227825789312993,-10.576,-3.782,-2.193,0.027016,0.231271,0.323323
1765227825814210454,-9.449,-8.23,-8.509,0.024833,0.119885,-0.04728
1765227825838467163,-12.727,-2.507,-9.138,0.21707,0.345466,-0.317687
1765227825863943749,-10.987,0.11,-4.444,0.586039,0.230177,0.119163
1765227825888245500,-7.363,-1.365,-6.796,0.610667,-0.026578,-0.203032
1765227825913555461,-9.867,-5.764,-2.768,-0.279875,0.035238,0.02434
1765227825938738547,-12.362,-5.501,-10.595,0.079713,-0.056257,0.189324
1765227825963477257,-11.19,-3.824,-1.982,-0.353696,0.300708,-0.223515
1765227825989214386,-10.043,-10.265,-0.191,-2.256818,0.122623,-0.382182
1765227826013212345,-6.769,-5.43,-4.398,-0.010588,-0.130361,0.131154
1765227826038602389,-12.324,-4.318,-3.968,-0.077818,0.27567,0.109706
1765227826063518766,-7.316,-5.414,-6.298,-0.748476,0.012227,-0.252668
1765227826088435977,-9.928,-1.148,-5.35,0.637675,-0.196111,-0.021533
1765227826113932896,-10.597,-6.334,-2.851,-0.259945,-0.062322,0.079389
1765227826138386023,-8.427,-4.799,-10.453,0.781491,-0.195794,0.297413
1765227826163511067,-7.002,-7.334,-5.712,0.175024,-0.01395,0.011456
1765227826188710528,-9.689,-4.593,-4.807,-0.544364,-0.056991,-0.032355
1765227826213140571,-6.279,-2.401,-1.183,-1.109969,-0.034521,-0.352212
1765227826238678824,-8.744,-8.715,-9.337,-0.429073,-0.011966,0.226517
1765227826263054533,-13.108,-1.655,-2.071,-0.10179,0.175969,0.073231
1765227826288160369,-7.328,-2.784,-4.879,-0.113142,0.151169,-0.064929
1765227826313574205,-5.348,1.469,-0.751,0.032621,-0.02421,0.0177
1765227826338056665,-4.088,-3.802,-3.324,0.034419,-0.031386,0.08471
1765227826363459168,-5.41,-0.356,-3.018,-0.495773,-0.056857,0.1854
1765227826388223878,-3.526,2.375,2.746,-0.491695,-0.232331,-0.665202
1765227826413559381,-18.321,-6.123,-9.469,-1.027654,0.43938,-0.038848
1765227826437487631,-15.772,-7.395,-8.761,0.207424,0.605858,0.278741
1765227826463424302,-9.068,-4.078,4.41,-0.084063,-0.123149,0.065248
1765227826489019305,-6.85,2.216,-3.948,0.251824,-0.170406,-0.398963
1765227826513929599,-9.004,-4.857,-1.964,-0.016752,0.139129,-0.001532
1765227826537526682,-8.046,-4.816,-6.388,0.509186,-0.200091,0.437179
1765227826563730061,-8.515,-2.102,-2.212,-0.23593,0.022174,-0.058953
1765227826588538480,-6.01,-7.091,-7.129,0.159922,0.06675,0.161155
1765227826613826858,-9.746,-1.497,0.037,-0.132427,0.179043,-0.088697
1765227826638318359,-6.53,-0.311,-4.011,0.757348,0.105602,-0.107155
1765227826663909362,-7.937,-3.595,-4.831,0.200834,-0.196632,0.174128
1765227826689147990,-5.3,-1.351,-3.805,0.369245,0.130304,0.044613
1765227826713610533,-4.112,-2.643,-2.749,-0.375982,0.043258,-0.017214
1765227826738646118,-5.651,-1.032,-4.59,0.164491,-0.151537,0.080815
1765227826763263495,-7.87,-4.399,-7.782,0.260134,-0.06145,0.046282
1765227826788711706,-9.189,-2.288,-1.075,-0.308691,0.150191,-0.260328
1765227826813552458,-6.196,-5.167,-0.768,0.10314,0.115047,0.076518
1765227826838241877,-6.539,-11.778,-9.231,-0.163519,-0.034283,0.392481
1765227826863884630,-7.783,-2.631,-3.901,-0.154408,-0.053041,-0.018003
1765227826888448340,-9.33,-5.487,-4.944,-0.209862,0.200832,-0.044239
1765227826913341467,-8.035,-5.046,-7.35,-0.225156,0.044376,0.097122
1765227826938616178,-7.381,-0.801,-4.587,0.423497,-0.011922,-0.02304
1765227826963131221,-6.057,-3.572,-3.417,0.188505,-0.104544,0.142747
1765227826988647807,-8.771,-1.803,-3.219,0.053798,0.097367,0.010108
1765227827013259684,-10.076,-3.688,-2.885,0.58796,-0.113471,0.128503
1765227827038451645,-7.47,-5.538,-4.687,-0.11545,0.027659,0.028914
1765227827063649814,-6.486,-4.582,-6.078,-0.163471,0.198849,-0.220163
1765227827088091524,-10.991,-4.74,-1.588,0.416635,-0.243846,0.133378
1765227827113098568,-7.011,-3.637,-4.28,-0.38684,0.171456,-0.084151
1765227827137643111,-5.442,-2.551,-5.197,0.420323,-0.170769,-0.011232
1765227827163019489,-4.311,-2.124,-5.712,0.385749,-0.083517,-0.026201
1765227827188115033,-5.601,-1.527,0.465,0.179785,-0.155519,0.03044
1765227827213264535,-4.468,-2.168,0.447,-0.142327,-0.135573,-0.142634
1765227827238421746,-6.905,-5.512,-13.166,0.045959,-0.160901,-0.108729
1765227827264160333,-17.338,-9.195,-12.523,-0.387832,-0.053103,0.034401
1765227827287807833,-9.865,-7.818,-12.016,0.299185,0.004316,0.050882
1765227827314043588,-3.266,-3.61,-9.468,-0.439095,0.257957,-0.287371
1765227827338709339,-5.781,-0.35,0.425,0.106671,-0.498064,0.22557
1765227827364500343,-9.123,-3.249,1.317,-0.572987,0.081619,-0.21597
1765227827388462343,-8.638,-2.065,-1.273,0.031412,0.184341,0.125349
1765227827413254845,-10.061,-2.092,-1.472,-0.234191,0.066591,-0.625015
1765227827438176806,-11.571,-8.978,-8.274,-1.030707,0.107672,-0.121731
1765227827463580850,-12.233,-4.156,-6.801,-0.143099,0.012274,-0.011349
1765227827488522602,-10.418,-6.884,-5.882,-0.132349,0.029342,-0.104874
1765227827513156396,-13.163,-1.785,-8.842,0.097155,0.154347,-0.021483
1765227827538457357,-12.033,-4.957,-10.727,-0.100911,0.094333,0.004857
1765227827563530443,-11.354,-3.706,-3.196,0.06583,0.147475,-0.056683
1765227827588277819,-9.835,-3.996,-6.234,0.129659,-0.02973,0.16852
1765227827613660656,-4.957,-0.674,2.737,0.098323,-0.086721,0.028259
1765227827638672366,-5.598,-1.319,-6.671,0.001352,-0.213107,0.012587
1765227827663717119,-8.353,-5.194,-3.9,0.102257,0.089962,-0.002179
1765227827689231038,-10.761,-3.958,-3.966,-0.335443,-0.026098,-0.273697
1765227827713190622,-9.763,-2.497,-2.465,-0.121352,0.027945,-0.176366
1765227827738622584,-5.409,-4.878,-2.699,-0.732414,0.012363,-0.039531
1765227827762925918,-1.414,-2.576,-7.286,0.170764,-0.021014,-0.067181
1765227827788552296,-12.801,-6.335,-6.694,-0.136737,-0.069092,0.253553
1765227827813329090,-11.141,-2.733,-1.895,-0.747557,0.318039,-0.645095
1765227827838404051,-13.204,-4.272,-7.873,0.139018,-0.140128,-0.151532
1765227827863440011,-17.857,-14.925,-11.328,-0.646009,0.116217,0.178856
1765227827887983596,-5.519,-8.372,-9.101,0.028664,-0.450923,0.215353
1765227827913641891,-6.09,0.539,4.171,-0.226017,-0.061442,-0.295705
1765227827939046394,-6.838,-8.765,-4.315,-0.247201,-0.08627,-0.022015
1765227827963000978,-10.627,-5.234,-6.007,-0.151244,0.041324,0.046789
1765227827988457981,-9.333,-5.685,-6.527,-0.293771,0.042302,-0.086689
1765227828012586982,-6.057,-1.486,-7.079,0.041618,0.129028,-0.187972
1765227828038378777,-4.659,-4.59,-5.537,-0.587159,0.105663,-0.176182
1765227828064123031,-7.617,-2.217,-6.33,-0.076821,0.134813,-0.163572
1765227828087566905,-4.687,-4.602,-4.273,-0.184811,0.112734,-0.019178
1765227828114213827,-7.423,-3.565,-3.562,-0.083517,0.099116,-0.021494
1765227828138918454,-8.68,-1.343,-2.303,-0.017653,-0.102887,0.012546
1765227828163983373,-15.554,-7.119,-10.146,0.074637,-0.002346,-0.011096
1765227828189312542,-15.63,-2.535,-1.935,0.497818,0.211279,0.123079
1765227828213604293,-6.553,-5.37,-8.891,0.199443,0.30306,0.005304
1765227828239417089,-7.947,-3.114,-5.549,0.143499,0.102088,0.081717
1765227828263449173,-6.94,-0.711,-3.753,-0.174545,0.346839,-0.348924
1765227828289037593,-8.505,-5.19,-10.17,0.200257,-0.020477,-0.077255
1765227828314102970,-9.895,-0.628,-2.588,0.934512,-0.056337,0.028867
1765227828339164264,-9.205,-4.469,-2.332,0.032686,0.193375,0.134249
1765227828363945058,-5.961,-3.372,-6.868,0.003268,0.068258,0.035196
1765227828388297934,-8.826,-3.743,-4.305,0.337794,0.127854,0.05623
1765227828413436103,-7.096,-5.68,-4.16,0.241314,0.117764,0.063065
1765227828438448397,-9.19,-3.051,-3.368,0.133583,0.177075,0.024421
1765227828463258607,-6.399,-4.165,-9.563,-0.262576,0.091666,-0.077577
1765227828488553527,-4.944,1.273,-0.932,0.508956,-0.064443,0.18668
1765227828513104403,-8.416,-3.204,-4.86,0.508282,0.16305,0.17591
1765227828538087364,-7.723,-4.238,-0.871,-0.284323,0.163678,0.088025
1765227828562915824,-8.2,-2.284,-1.729,0.504163,-0.0057,0.141225
